,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Revenue,Date,Location,Device,Keyword,Month,Weekday,CPC,CTR,CPL,CPA,ROI,AOV,ROAS
1636,A2636,Data Analytics Course: Basics,177.0,5409.0,182.0,19.0,4.0,0.022598870056497175,366.0,2024-11-03,Hyderabad,Tablet,Data analytics course,November,Sunday,1.03,3.27,9.58,45.5,101.1,91.5,2.01
1637,A2637,Data Analytics Course: Advanced,145.0,5523.0,221.0,10.0,7.0,0.046875,340.0,2024-11-19,Hyderabad,Mobile,Data analytics training,November,Tuesday,1.52,2.63,22.1,31.57,53.85,48.57,1.54
1638,A2638,Data Analytics Course: Visualizations,152.0,5421.0,248.0,16.0,6.0,0.039473684210526314,358.0,2024-11-27,Hyderabad,Mobile,Analytics for data,November,Wednesday,1.63,2.8,15.5,41.33,44.35,59.67,1.44
1639,A2639,Data Analytics Course: Basics,187.0,5181.0,227.0,18.0,10.0,0.053475935828877004,309.0,2024-11-25,Hyderabad,Tablet,Data analytics training,November,Monday,1.21,3.61,12.61,22.7,36.12,30.9,1.36
1640,A2640,Data Analytics Course: Basics,91.0,5484.0,198.0,16.0,6.0,0.06593406593406594,404.0,2024-11-20,Hyderabad,Mobile,Data analytics training,November,Wednesday,2.18,1.66,12.38,33.0,104.04,67.33,2.04
1641,A2641,Data Analytics Course: ML,180.0,5545.0,239.0,30.0,10.0,0.05555555555555555,402.0,2024-11-24,Hyderabad,Desktop,Data analytics course,November,Sunday,1.33,3.25,7.97,23.9,68.2,40.2,1.68
1642,A2642,Data Analytics Course: ML,122.0,4295.0,191.0,24.0,6.0,0.04918032786885246,275.0,2024-11-10,Hyderabad,Desktop,Data analytics course,November,Sunday,1.57,2.84,7.96,31.83,43.98,45.83,1.44
1643,A2643,Data Analytics Course: Basics,131.0,4314.0,195.0,21.0,9.0,0.06879784263555191,247.0,2024-11-09,Hyderabad,Tablet,Data analytics training,November,Saturday,1.49,3.04,9.29,21.67,26.67,27.44,1.27
1644,A2644,Data Analytics Course: Advanced,157.0,4111.0,208.0,27.0,8.0,0.050955414012738856,242.0,2024-11-05,Hyderabad,Tablet,Data analytics training,November,Tuesday,1.32,3.82,7.7,26.0,16.35,30.25,1.16
1645,A2645,Data Analytics Course: Basics,178.0,5640.0,196.0,25.0,4.0,0.02247191011235955,369.0,2024-11-22,Hyderabad,Mobile,Data analytics online,November,Friday,1.1,3.16,7.84,49.0,88.27,92.25,1.88
1646,A2646,Data Analytics Course: Basics,94.0,3805.0,198.0,12.0,8.0,0.0851063829787234,311.0,2024-11-10,Hyderabad,Tablet,Data analytics course,November,Sunday,2.11,2.47,16.5,24.75,57.07,38.88,1.57
1647,A2647,Data Analytics Course: ML,130.0,4561.0,196.0,25.0,9.0,0.06923076923076923,283.0,2024-11-18,Hyderabad,Desktop,Analytics for data,November,Monday,1.51,2.85,7.84,21.78,44.39,31.44,1.44
1648,A2648,Data Analytics Course: Basics,169.0,5865.0,200.0,19.0,5.0,0.029585798816568046,302.0,2024-11-30,Hyderabad,Mobile,Online data analytics,November,Saturday,1.18,2.88,10.53,40.0,51.0,60.4,1.51
1649,A2649,Data Analytics Course: Visualizations,176.0,5275.0,241.0,14.0,8.0,0.045454545454545456,407.0,2024-11-15,Hyderabad,Mobile,Data analytics online,November,Friday,1.37,3.34,17.21,30.12,68.88,50.88,1.69
1650,A2650,Data Analytics Course: Advanced,143.0,4964.0,208.0,21.0,10.0,0.06993006993006994,330.0,2024-11-13,Hyderabad,Tablet,Analytics for data,November,Wednesday,1.45,2.88,9.9,20.8,58.65,33.0,1.59
1651,A2651,Data Analytics Course: Visualizations,153.0,5292.0,226.0,21.0,9.0,0.058823529411764705,250.0,2024-11-10,Hyderabad,Mobile,Data analytics course,November,Sunday,1.48,2.89,10.76,25.11,10.62,27.78,1.11
1652,A2652,Data Analytics Course: ML,96.0,5568.0,211.0,19.0,10.0,0.10416666666666667,269.0,2024-11-21,Hyderabad,Desktop,Learn data analytics,November,Thursday,2.2,1.72,11.11,21.1,27.49,26.9,1.27
1653,A2653,Data Analytics Course: ML,96.0,4849.0,198.0,13.0,5.0,0.052083333333333336,244.0,2024-11-27,Hyderabad,Mobile,Online data analytics,November,Wednesday,2.06,1.98,15.23,39.6,23.23,48.8,1.23
1654,A2654,Data Analytics Course: ML,172.0,4128.0,266.0,12.0,7.0,0.040697674418604654,218.0,2024-11-17,Hyderabad,Tablet,Learn data analytics,November,Sunday,1.55,4.17,22.17,38.0,-18.05,31.14,0.82
1655,A2655,Data Analytics Course: Visualizations,197.0,4645.0,219.0,24.0,5.0,0.025380710659898477,390.0,2024-11-30,Hyderabad,Mobile,Online data analytics,November,Saturday,1.11,4.24,9.12,43.8,78.08,78.0,1.78
1656,A2656,Data Analytics Course: Basics,191.0,5706.0,250.0,25.0,6.0,0.031413612565445025,372.0,2024-11-16,Hyderabad,Desktop,Data analytics online,November,Saturday,1.31,3.35,10.0,41.67,48.8,62.0,1.49
1657,A2657,Data Analytics Course: Basics,167.0,3438.0,235.0,10.0,7.0,0.041916167664670656,251.0,2024-11-17,Hyderabad,Desktop,Data analytics online,November,Sunday,1.41,4.86,23.5,33.57,6.81,35.86,1.07
1658,A2658,Data Analytics Course: Visualizations,191.0,3610.0,217.0,27.0,6.0,0.031413612565445025,386.0,2024-11-23,Hyderabad,Tablet,Analytics for data,November,Saturday,1.14,5.29,8.04,36.17,77.88,64.33,1.78
1659,A2659,Data Analytics Course: Visualizations,90.0,3828.0,238.0,21.0,6.0,0.06666666666666667,307.0,2024-11-21,Hyderabad,Desktop,Data analytics online,November,Thursday,2.64,2.35,11.33,39.67,28.99,51.17,1.29
1660,A2660,Data Analytics Course: Advanced,115.0,5431.0,180.0,17.0,7.0,0.06086956521739131,407.0,2024-11-15,Hyderabad,Desktop,Data analytics course,November,Friday,1.57,2.12,10.59,25.71,126.11,58.14,2.26
1661,A2661,Data Analytics Course: Basics,188.0,4300.0,226.0,28.0,7.0,0.03723404255319149,242.0,2024-11-14,Hyderabad,Mobile,Online data analytics,November,Thursday,1.2,4.37,8.07,32.29,7.08,34.57,1.07
1662,A2662,Data Analytics Course: Advanced,173.0,3829.0,221.0,29.0,4.0,0.023121387283236993,289.0,2024-11-25,Hyderabad,Desktop,Learn data analytics,November,Monday,1.28,4.52,7.62,55.25,30.77,72.25,1.31
1663,A2663,Data Analytics Course: ML,107.0,4165.0,192.0,21.0,10.0,0.09345794392523364,358.0,2024-11-29,Hyderabad,Mobile,Learn data analytics,November,Friday,1.79,2.57,9.14,19.2,86.46,35.8,1.86
1664,A2664,Data Analytics Course: ML,171.0,5953.0,230.0,14.0,7.0,0.04093567251461988,293.0,2024-11-17,Hyderabad,Tablet,Analytics for data,November,Sunday,1.35,2.87,16.43,32.86,27.39,41.86,1.27
1665,A2665,Data Analytics Course: Advanced,87.0,4836.0,242.0,12.0,7.0,0.08045977011494253,340.0,2024-11-15,Hyderabad,Desktop,Learn data analytics,November,Friday,2.78,1.8,20.17,34.57,40.5,48.57,1.4
1666,A2666,Data Analytics Course: Advanced,199.0,3717.0,227.0,27.0,3.0,0.01507537688442211,296.0,2024-11-25,Hyderabad,Mobile,Data analytics training,November,Monday,1.14,5.35,8.41,75.67,30.4,98.67,1.3
1667,A2667,Data Analytics Course: Basics,195.0,5190.0,232.0,28.0,3.0,0.015384615384615385,292.0,2024-11-12,Hyderabad,Tablet,Data analytics course,November,Tuesday,1.19,3.76,8.29,77.33,25.86,97.33,1.26
1668,A2668,Data Analytics Course: Basics,97.0,3921.0,233.0,11.0,9.0,0.09278350515463918,385.0,2024-11-16,Hyderabad,Tablet,Analytics for data,November,Saturday,2.4,2.47,21.18,25.89,65.24,42.78,1.65
1669,A2669,Data Analytics Course: Advanced,184.0,3824.0,201.0,26.0,6.0,0.03260869565217391,209.0,2024-11-26,Hyderabad,Mobile,Data analytics online,November,Tuesday,1.09,4.81,7.73,33.5,3.98,34.83,1.04
1670,A2670,Data Analytics Course: Visualizations,168.0,5414.0,222.0,19.0,8.0,0.047619047619047616,350.0,2024-11-29,Hyderabad,Mobile,Data analytics training,November,Friday,1.32,3.1,11.68,27.75,57.66,43.75,1.58
1671,A2671,Data Analytics Course: Advanced,128.0,3984.0,223.0,26.0,4.0,0.03125,364.0,2024-11-14,Hyderabad,Desktop,Data analytics online,November,Thursday,1.74,3.21,8.58,55.75,63.23,91.0,1.63
1672,A2672,Data Analytics Course: Basics,117.0,4716.0,214.0,26.0,4.0,0.03418803418803419,186.85714285714286,2024-11-27,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.83,2.48,8.23,53.5,-12.68,46.71,0.87
1673,A2673,Data Analytics Course: Visualizations,142.0,5265.0,183.0,19.0,9.0,0.06338028169014084,239.0,2024-11-07,Hyderabad,Desktop,Online data analytics,November,Thursday,1.29,2.7,9.63,20.33,30.6,26.56,1.31
1674,A2674,Data Analytics Course: Visualizations,194.0,5273.0,202.0,15.0,10.0,0.05154639175257732,208.0,2024-11-06,Hyderabad,Mobile,Data analytics online,November,Wednesday,1.04,3.68,13.47,20.2,2.97,20.8,1.03
1675,A2675,Data Analytics Course: Basics,141.0,5656.0,194.0,20.0,6.0,0.0425531914893617,399.0,2024-11-26,Hyderabad,Desktop,Data analytics course,November,Tuesday,1.38,2.49,9.7,32.33,105.67,66.5,2.06
1676,A2676,Data Analytics Course: Basics,137.0,3149.0,195.0,17.0,6.0,0.043795620437956206,351.0,2024-11-08,Hyderabad,Tablet,Analytics for data,November,Friday,1.42,4.35,11.47,32.5,80.0,58.5,1.8
1677,A2677,Data Analytics Course: Visualizations,162.0,5799.0,196.0,27.0,8.0,0.04938271604938271,373.7142857142857,2024-11-13,Hyderabad,Tablet,Data analytics online,November,Wednesday,1.21,2.79,7.26,24.5,90.67,46.71,1.91
1678,A2678,Data Analytics Course: Basics,151.0,3487.0,187.0,30.0,6.0,0.039735099337748346,312.0,2024-11-13,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.24,4.33,6.23,31.17,66.84,52.0,1.67
1679,A2679,Data Analytics Course: Visualizations,87.0,4140.0,210.0,17.0,7.0,0.08045977011494253,235.0,2024-11-23,Hyderabad,Tablet,Online data analytics,November,Saturday,2.41,2.1,12.35,30.0,11.9,33.57,1.12
1680,A2680,Data Analytics Course: ML,183.0,5659.0,192.0,12.0,7.0,0.03825136612021858,373.0,2024-11-10,Hyderabad,Mobile,Analytics for data,November,Sunday,1.05,3.23,16.0,27.43,94.27,53.29,1.94
1681,A2681,Data Analytics Course: Basics,120.0,3629.0,197.0,12.0,6.0,0.046875,311.0,2024-11-23,Hyderabad,Desktop,Data analytics training,November,Saturday,1.64,3.31,16.42,32.83,57.87,51.83,1.58
1682,A2682,Data Analytics Course: Advanced,187.0,5531.0,220.0,10.0,5.0,0.026737967914438502,369.0,2024-11-13,Hyderabad,Tablet,Analytics for data,November,Wednesday,1.18,3.38,22.0,44.0,67.73,73.8,1.68
1683,A2683,Data Analytics Course: ML,121.0,5275.0,235.0,23.0,4.0,0.03305785123966942,360.0,2024-11-05,Hyderabad,Desktop,Data analytics online,November,Tuesday,1.94,2.29,10.22,58.75,53.19,90.0,1.53
1684,A2684,Data Analytics Course: ML,173.0,3190.0,226.0,13.0,8.0,0.046875,384.0,2024-11-27,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.31,5.42,17.38,28.25,69.91,48.0,1.7
1685,A2685,Data Analytics Course: Basics,165.0,5406.0,237.0,23.0,10.0,0.06060606060606061,204.0,2024-11-25,Hyderabad,Tablet,Data analytics course,November,Monday,1.44,3.05,10.3,23.7,-13.92,20.4,0.86
1686,A2686,Data Analytics Course: Advanced,192.0,3755.0,218.0,28.0,3.0,0.015625,229.0,2024-11-30,Hyderabad,Mobile,Online data analytics,November,Saturday,1.14,5.11,7.79,72.67,5.05,76.33,1.05
1687,A2687,Data Analytics Course: ML,193.0,4497.0,248.0,24.0,9.0,0.046632124352331605,209.0,2024-11-06,Hyderabad,Desktop,Learn data analytics,November,Wednesday,1.28,4.29,10.33,27.56,-15.73,23.22,0.84
1688,A2688,Data Analytics Course: Visualizations,138.0,5904.0,197.0,26.0,8.0,0.057971014492753624,347.0,2024-11-19,Hyderabad,Desktop,Learn data analytics,November,Tuesday,1.43,2.34,7.58,24.62,76.14,43.38,1.76
1689,A2689,Data Analytics Course: Visualizations,104.0,4212.0,163.0,15.0,6.0,0.057692307692307696,226.0,2024-11-30,Hyderabad,Desktop,Data analytics training,November,Saturday,1.57,2.47,10.87,27.17,38.65,37.67,1.39
1690,A2690,Data Analytics Course: Visualizations,162.0,5979.0,191.0,30.0,6.0,0.037037037037037035,403.0,2024-11-23,Hyderabad,Tablet,Learn data analytics,November,Saturday,1.18,2.71,6.37,31.83,110.99,67.17,2.11
1691,A2691,Data Analytics Course: Basics,115.0,4950.0,242.0,19.0,9.0,0.0782608695652174,274.0,2024-11-16,Hyderabad,Tablet,Online data analytics,November,Saturday,2.1,2.32,12.74,26.89,13.22,30.44,1.13
1692,A2692,Data Analytics Course: ML,104.0,3405.0,227.0,28.0,8.0,0.07692307692307693,402.0,2024-11-27,Hyderabad,Mobile,Data analytics course,November,Wednesday,2.18,3.05,8.11,28.38,77.09,50.25,1.77
1693,A2693,Data Analytics Course: Basics,168.0,5540.0,197.0,22.0,8.0,0.047619047619047616,340.0,2024-11-23,Hyderabad,Tablet,Learn data analytics,November,Saturday,1.17,3.03,8.95,24.62,72.59,42.5,1.73
1694,A2694,Data Analytics Course: Basics,146.0,4624.0,213.0,19.0,9.0,0.06164383561643835,309.0,2024-11-09,Hyderabad,Mobile,Data analytics course,November,Saturday,1.46,3.16,11.21,23.67,45.07,34.33,1.45
1695,A2695,Data Analytics Course: ML,82.0,5241.0,191.0,28.0,9.0,0.10975609756097561,279.0,2024-11-03,Hyderabad,Desktop,Data analytics course,November,Sunday,2.33,1.56,6.82,21.22,46.07,31.0,1.46
1696,A2696,Data Analytics Course: Visualizations,180.0,5947.0,206.0,14.0,9.0,0.04990648951232067,242.0,2024-11-24,Hyderabad,Tablet,Analytics for data,November,Sunday,1.14,3.03,14.71,22.89,17.48,26.89,1.17
1697,A2697,Data Analytics Course: Basics,142.0,3246.0,249.0,11.0,8.0,0.056338028169014086,340.0,2024-11-05,Hyderabad,Mobile,Data analytics online,November,Tuesday,1.75,4.37,22.64,31.12,36.55,42.5,1.37
1698,A2698,Data Analytics Course: ML,198.0,5858.0,233.0,17.0,8.0,0.04040404040404041,388.0,2024-11-22,Hyderabad,Desktop,Analytics for data,November,Friday,1.18,3.38,13.71,29.12,66.52,48.5,1.67
1699,A2699,Data Analytics Course: Advanced,119.0,5159.0,227.0,22.0,10.0,0.08403361344537816,296.0,2024-11-16,Hyderabad,Mobile,Data analytics training,November,Saturday,1.91,2.31,10.32,22.7,30.4,29.6,1.3
1700,A2700,Data Analytics Course: Basics,109.0,4002.0,204.0,14.0,3.0,0.027522935779816515,292.0,2024-11-02,Hyderabad,Mobile,Data analytics course,November,Saturday,1.87,2.72,14.57,68.0,43.14,97.33,1.43
1701,A2701,Data Analytics Course: Visualizations,87.0,3068.0,243.0,11.0,6.0,0.06896551724137931,277.0,2024-11-23,Hyderabad,Tablet,Online data analytics,November,Saturday,2.79,2.84,22.09,40.5,13.99,46.17,1.14
1702,A2702,Data Analytics Course: Advanced,110.0,4907.0,247.0,12.0,10.0,0.09090909090909091,246.0,2024-11-26,Hyderabad,Desktop,Data analytics training,November,Tuesday,2.25,2.24,20.58,24.7,-0.4,24.6,1.0
1703,A2703,Data Analytics Course: Advanced,92.0,5680.0,225.0,15.0,7.0,0.07608695652173914,327.0,2024-11-26,Hyderabad,Desktop,Online data analytics,November,Tuesday,2.45,1.62,15.0,32.14,45.33,46.71,1.45
1704,A2704,Data Analytics Course: Advanced,85.0,3909.0,190.0,12.0,3.0,0.03529411764705882,248.0,2024-11-14,Hyderabad,Tablet,Online data analytics,November,Thursday,2.24,2.17,15.83,63.33,30.53,82.67,1.31
1705,A2705,Data Analytics Course: Basics,199.0,3060.0,237.0,19.0,9.0,0.04522613065326633,312.0,2024-11-04,Hyderabad,Mobile,Data analytics online,November,Monday,1.19,6.5,12.47,26.33,31.65,34.67,1.32
1706,A2706,Data Analytics Course: Basics,148.0,4558.0,250.0,18.0,8.0,0.05405405405405406,317.0,2024-11-01,Hyderabad,Desktop,Data analytics course,November,Friday,1.69,3.25,13.89,31.25,26.8,39.62,1.27
1707,A2707,Data Analytics Course: Advanced,173.0,5992.0,230.0,11.0,5.0,0.028901734104046242,343.0,2024-11-08,Hyderabad,Mobile,Data analytics training,November,Friday,1.33,2.89,20.91,46.0,49.13,68.6,1.49
1708,A2708,Data Analytics Course: ML,84.0,5069.0,192.0,25.0,3.0,0.03571428571428571,355.0,2024-11-11,Hyderabad,Desktop,Online data analytics,November,Monday,2.29,1.66,7.68,64.0,84.9,118.33,1.85
1709,A2709,Data Analytics Course: ML,82.0,4340.0,187.0,17.0,3.0,0.036585365853658534,223.0,2024-11-07,Hyderabad,Desktop,Data analytics training,November,Thursday,2.28,1.89,11.0,62.33,19.25,74.33,1.19
1710,A2710,Data Analytics Course: Visualizations,147.0,5139.0,246.0,29.0,8.0,0.05442176870748299,378.0,2024-11-10,Hyderabad,Mobile,Data analytics course,November,Sunday,1.67,2.86,8.48,30.75,53.66,47.25,1.54
1711,A2711,Data Analytics Course: Advanced,186.0,4679.0,242.0,19.0,9.0,0.04838709677419355,272.0,2024-11-07,Hyderabad,Tablet,Online data analytics,November,Thursday,1.3,3.98,12.74,26.89,12.4,30.22,1.12
1712,A2712,Data Analytics Course: Basics,143.0,4232.0,208.0,30.0,8.0,0.055944055944055944,336.0,2024-11-18,Hyderabad,Tablet,Data analytics online,November,Monday,1.45,3.38,6.93,26.0,61.54,42.0,1.62
1713,A2713,Data Analytics Course: Advanced,133.0,5580.0,248.0,17.0,5.0,0.03759398496240601,227.0,2024-11-26,Hyderabad,Tablet,Data analytics course,November,Tuesday,1.86,2.38,14.59,49.6,-8.47,45.4,0.92
1714,A2714,Data Analytics Course: Visualizations,187.0,3972.0,227.0,24.0,7.0,0.0374331550802139,206.0,2024-11-04,Hyderabad,Desktop,Data analytics training,November,Monday,1.21,4.71,9.46,32.43,-9.25,29.43,0.91
1715,A2715,Data Analytics Course: ML,121.0,5205.0,182.0,24.0,5.0,0.04132231404958678,317.0,2024-11-08,Hyderabad,Tablet,Data analytics online,November,Friday,1.5,2.32,7.58,36.4,74.18,63.4,1.74
1716,A2716,Data Analytics Course: ML,188.0,4521.0,215.0,24.0,3.0,0.015957446808510637,379.0,2024-11-19,Hyderabad,Tablet,Data analytics course,November,Tuesday,1.14,4.16,8.96,71.67,76.28,126.33,1.76
1717,A2717,Data Analytics Course: Visualizations,115.0,3924.0,215.0,16.0,7.0,0.06086956521739131,268.0,2024-11-04,Hyderabad,Desktop,Online data analytics,November,Monday,1.87,2.93,13.44,30.71,24.65,38.29,1.25
1718,A2718,Data Analytics Course: Visualizations,101.0,3319.0,230.0,28.0,4.0,0.03974341577178816,313.0,2024-11-19,Hyderabad,Tablet,Analytics for data,November,Tuesday,2.28,3.04,8.21,57.5,36.09,78.25,1.36
1719,A2719,Data Analytics Course: Visualizations,190.0,5141.0,225.0,15.0,10.0,0.05263157894736842,359.0,2024-11-21,Hyderabad,Desktop,Learn data analytics,November,Thursday,1.18,3.7,15.0,22.5,59.56,35.9,1.6
1720,A2720,Data Analytics Course: ML,92.0,5952.0,192.0,30.0,4.0,0.043478260869565216,272.0,2024-11-08,Hyderabad,Mobile,Data analytics online,November,Friday,2.09,1.55,6.4,48.0,41.67,68.0,1.42
1721,A2721,Data Analytics Course: Visualizations,107.0,3529.0,228.0,23.0,8.0,0.07476635514018691,376.0,2024-11-08,Hyderabad,Desktop,Online data analytics,November,Friday,2.13,3.03,9.91,28.5,64.91,47.0,1.65
1722,A2722,Data Analytics Course: Visualizations,115.0,3794.0,225.0,13.0,7.0,0.06084335652516831,286.0,2024-11-23,Hyderabad,Mobile,Data analytics online,November,Saturday,1.96,3.03,17.31,32.14,27.11,40.86,1.27
1723,A2723,Data Analytics Course: Basics,186.0,6134.0,186.0,11.0,5.0,0.026881720430107527,388.0,2024-11-16,Hyderabad,Tablet,Data analytics course,November,Saturday,1.0,3.03,16.91,37.2,108.6,77.6,2.09
1724,A2724,Data Analytics Course: Visualizations,129.0,3454.0,223.0,17.0,8.0,0.06201550387596899,284.0,2024-11-01,Hyderabad,Tablet,Analytics for data,November,Friday,1.73,3.73,13.12,27.88,27.35,35.5,1.27
1725,A2725,Data Analytics Course: Advanced,162.0,3071.0,232.0,29.0,9.0,0.05555555555555555,327.0,2024-11-18,Hyderabad,Tablet,Online data analytics,November,Monday,1.43,5.28,8.0,25.78,40.95,36.33,1.41
1726,A2726,Data Analytics Course: Advanced,177.0,5954.0,207.0,13.0,4.0,0.022598870056497175,225.0,2024-11-14,Hyderabad,Tablet,Learn data analytics,November,Thursday,1.17,2.97,15.92,51.75,8.7,56.25,1.09
1727,A2727,Data Analytics Course: Advanced,93.0,3473.0,208.0,30.0,9.0,0.0967741935483871,363.0,2024-11-08,Hyderabad,Desktop,Data analytics course,November,Friday,2.24,2.68,6.93,23.11,74.52,40.33,1.75
1728,A2728,Data Analytics Course: Visualizations,117.0,4341.0,212.0,19.0,8.0,0.06837606837606838,286.0,2024-11-21,Hyderabad,Desktop,Learn data analytics,November,Thursday,1.81,2.7,11.16,26.5,34.91,35.75,1.35
1729,A2729,Data Analytics Course: Advanced,120.0,3310.0,248.0,15.0,3.0,0.025,323.0,2024-11-21,Hyderabad,Mobile,Online data analytics,November,Thursday,2.07,3.63,16.53,82.67,30.24,107.67,1.3
1730,A2730,Data Analytics Course: Advanced,81.0,3694.0,184.0,17.0,3.0,0.037037037037037035,236.0,2024-11-22,Hyderabad,Mobile,Online data analytics,November,Friday,2.27,2.19,10.82,61.33,28.26,78.67,1.28
1731,A2731,Data Analytics Course: Advanced,91.0,3576.0,243.0,28.0,8.0,0.08791208791208792,320.0,2024-11-25,Hyderabad,Mobile,Data analytics training,November,Monday,2.67,2.54,8.68,30.38,31.69,40.0,1.32
1732,A2732,Data Analytics Course: Basics,167.0,4856.0,232.0,18.0,7.0,0.041916167664670656,301.0,2024-11-07,Hyderabad,Desktop,Analytics for data,November,Thursday,1.39,3.44,12.89,33.14,29.74,43.0,1.3
1733,A2733,Data Analytics Course: Visualizations,175.0,5484.0,187.0,14.0,3.0,0.017142857142857144,353.0,2024-11-18,Hyderabad,Desktop,Analytics for data,November,Monday,1.07,3.19,13.36,62.33,88.77,117.67,1.89
1734,A2734,Data Analytics Course: Advanced,121.0,3633.0,191.0,16.0,5.0,0.04132231404958678,236.0,2024-11-16,Hyderabad,Tablet,Data analytics online,November,Saturday,1.58,3.33,11.94,38.2,23.56,47.2,1.24
1735,A2735,Data Analytics Course: Basics,85.0,2803.0,190.0,13.0,9.0,0.10588235294117647,266.0,2024-11-07,Hyderabad,Desktop,Data analytics online,November,Thursday,2.24,3.03,14.62,21.11,40.0,29.56,1.4
1736,A2736,Data Analytics Course: Advanced,176.0,4474.0,216.0,28.0,9.0,0.05113636363636364,248.0,2024-11-30,Hyderabad,Mobile,Data analytics online,November,Saturday,1.23,3.93,7.71,24.0,14.81,27.56,1.15
1737,A2737,Data Analytics Course: ML,174.0,5282.0,241.0,10.0,4.0,0.022988505747126436,302.0,2024-11-26,Hyderabad,Tablet,Data analytics course,November,Tuesday,1.39,3.29,24.1,60.25,25.31,75.5,1.25
1738,A2738,Data Analytics Course: Advanced,180.0,3778.0,215.0,28.0,4.0,0.022222222222222223,354.0,2024-11-14,Hyderabad,Desktop,Data analytics course,November,Thursday,1.19,4.76,7.68,53.75,64.65,88.5,1.65
1739,A2739,Data Analytics Course: Advanced,156.0,3361.0,183.0,29.0,9.0,0.057692307692307696,253.0,2024-11-10,Hyderabad,Desktop,Data analytics online,November,Sunday,1.17,4.64,6.31,20.33,38.25,28.11,1.38
